D-loss	G-loss	AUC	AP
0.870726	0.627025	0.602874	0.264208
0.851669	0.626316	0.602140	0.258656
0.873389	0.628031	0.602201	0.264270
0.833607	0.628341	0.601811	0.256003
0.875077	0.631718	0.600862	0.266071
0.819878	0.638109	0.601600	0.254081
0.901393	0.644573	0.599704	0.269153
0.810013	0.658822	0.601580	0.253503
0.867753	0.642708	0.601631	0.261451
0.751692	0.645613	0.601398	0.253925
0.798368	0.626957	0.601235	0.256458
0.785749	0.626319	0.601157	0.255826
0.814562	0.624613	0.600993	0.255592
0.830092	0.623960	0.600391	0.255859
0.829233	0.623742	0.600702	0.254118
0.833527	0.624403	0.600206	0.254847
0.809332	0.624676	0.600455	0.251817
0.827524	0.626390	0.599634	0.255151
0.793628	0.631753	0.600780	0.250369
0.867820	0.642364	0.591401	0.252307
0.817891	0.666956	0.601350	0.249869
0.902976	0.669969	0.596416	0.251589
0.736425	0.686193	0.600606	0.249236
1.497936	1.041988	0.305566	0.044391
1.384714	0.913111	0.284327	0.044624
1.313189	0.841155	0.335517	0.054516
1.254193	0.792926	0.556418	0.083005
1.194901	0.756792	0.604444	0.092023
1.142141	0.730911	0.622826	0.096593
1.095807	0.711568	0.629099	0.099192
1.059023	0.700248	0.632105	0.101016
1.029360	0.688274	0.633952	0.101957
1.002163	0.680508	0.634744	0.102419
0.983026	0.673674	0.635254	0.103077
0.971059	0.668064	0.635256	0.103372
0.957012	0.662998	0.634797	0.102875
0.952301	0.659580	0.635120	0.102772
0.934582	0.655448	0.633871	0.102171
0.939354	0.652924	0.634076	0.102276
0.914471	0.649824	0.634496	0.102424
0.958164	0.649314	0.637277	0.103646
0.896315	0.647108	0.633577	0.101743
0.992390	0.650832	0.636659	0.103582
0.886016	0.647733	0.631710	0.100546
0.948004	0.642123	0.630587	0.100206
0.939897	0.639025	0.628727	0.099564
0.941448	0.636819	0.625261	0.097640
0.982935	0.636316	0.620487	0.095995
0.964086	0.634709	0.618577	0.094972
0.996414	0.634883	0.616546	0.094557
0.956570	0.633806	0.617676	0.094559
1.009609	0.637186	0.616442	0.094775
0.930422	0.639172	0.618217	0.094681
1.020343	0.644687	0.618637	0.095444
0.891988	0.643637	0.618850	0.094948
0.939438	0.633768	0.619753	0.095414
0.914105	0.631135	0.620898	0.095876
0.924505	0.630588	0.621438	0.095974
0.958524	0.630619	0.623187	0.096644
0.936546	0.629334	0.623583	0.096816
0.957271	0.630108	0.625980	0.097959
0.919088	0.629790	0.621977	0.095911
0.948931	0.631813	0.625640	0.097427
0.895447	0.635457	0.617970	0.094368
0.984167	0.645014	0.627935	0.098725
0.879328	0.655493	0.615029	0.093108
0.918803	0.637824	0.615861	0.093768
0.820487	0.633344	0.613956	0.092994
0.852764	0.627769	0.612958	0.092580
0.889206	0.627060	0.613761	0.093086
0.887438	0.627113	0.612413	0.092436
0.925223	0.628280	0.612871	0.093086
0.890065	0.626968	0.611436	0.092174
0.914838	0.629203	0.613484	0.093789
0.866093	0.631141	0.611244	0.092077
0.916952	0.633344	0.614719	0.094811
0.852731	0.640145	0.610977	0.091925
0.916348	0.637854	0.614597	0.094897
0.828521	0.642083	0.610338	0.091708
0.873869	0.630347	0.612981	0.093772
0.819869	0.631050	0.610836	0.092245
0.860885	0.625634	0.612754	0.093640
0.845068	0.625092	0.611689	0.092788
0.869409	0.624320	0.613286	0.094029
0.856580	0.623994	0.611911	0.092963
0.871649	0.624303	0.614392	0.094849
0.850686	0.625145	0.611169	0.092459
0.880926	0.628150	0.617610	0.097398
0.841840	0.636771	0.609990	0.091533
0.932541	0.652829	0.624106	0.100801
0.853669	0.677114	0.610191	0.091503
0.863693	0.642971	0.613353	0.094191
0.720062	0.644517	0.611055	0.092401
0.760051	0.624134	0.611749	0.092858
0.788441	0.623159	0.614022	0.094559
0.808859	0.624671	0.612290	0.093323
0.850476	0.624057	0.615363	0.095617
0.835872	0.623548	0.612093	0.093224
1.523375	0.943127	0.298377	0.127232
1.396984	0.846185	0.285595	0.124890
1.306342	0.786223	0.301056	0.128591
1.231600	0.748155	0.453151	0.161893
1.160538	0.722608	0.522868	0.189842
1.100190	0.705863	0.556909	0.207601
1.049111	0.691492	0.580090	0.221832
1.014951	0.682223	0.597152	0.232426
0.991230	0.673597	0.607430	0.240701
0.973106	0.667203	0.611006	0.243912
0.961777	0.661232	0.609208	0.243345
0.950230	0.657091	0.604059	0.240747
0.941837	0.653713	0.598857	0.237942
0.945459	0.650558	0.593437	0.234815
0.938225	0.647699	0.589337	0.231662
0.976521	0.646405	0.581611	0.224839
0.906118	0.646865	0.594599	0.234129
1.064646	0.660870	0.572545	0.216281
0.880424	0.660113	0.595718	0.234459
0.928730	0.641823	0.598171	0.236143
0.967043	0.643396	0.591890	0.229990
0.904134	0.642495	0.595753	0.233496
0.963287	0.637331	0.595559	0.233767
0.969564	0.636254	0.594860	0.233172
0.958749	0.634631	0.596699	0.234816
0.986575	0.635251	0.596031	0.234484
0.955772	0.633566	0.596434	0.234607
0.976746	0.633668	0.597149	0.235575
0.948361	0.632730	0.596888	0.234733
0.979977	0.633440	0.598545	0.236561
0.935995	0.633472	0.597505	0.235655
1.010457	0.638105	0.593823	0.233710
0.914763	0.642131	0.597765	0.236061
1.024400	0.646348	0.596483	0.234642
0.870847	0.647298	0.597723	0.235826
0.929373	0.632597	0.597818	0.235954
0.906792	0.630273	0.597487	0.235756
0.925163	0.629416	0.596772	0.235551
0.970322	0.630029	0.595295	0.234572
0.944645	0.628412	0.595730	0.235220
0.964039	0.629222	0.594627	0.234774
0.924890	0.629129	0.595226	0.234647
0.960598	0.630220	0.593720	0.236117
0.909855	0.631181	0.595281	0.234478
0.973686	0.634552	0.588974	0.234025
0.891024	0.639511	0.595192	0.233888
0.979204	0.640923	0.590706	0.235871
0.862752	0.645146	0.595474	0.234072
0.916978	0.631981	0.596407	0.236491
0.854869	0.630441	0.596110	0.235938
0.893626	0.626182	0.596221	0.236064
0.902117	0.625677	0.596413	0.236209
0.912158	0.625343	0.596453	0.236391
0.914618	0.625346	0.596587	0.236464
0.904834	0.624889	0.596461	0.236814
0.904765	0.625023	0.596791	0.236977
0.887839	0.625139	0.596582	0.236746
0.906462	0.625871	0.596343	0.236981
0.874399	0.627847	0.596174	0.235312
0.943224	0.637016	0.556418	0.211121
0.876992	0.656537	0.596759	0.234659
0.991984	0.668102	0.578626	0.222616
0.796330	0.684623	0.596366	0.234708
0.765816	0.626671	0.596635	0.234934
0.775517	0.626969	0.597231	0.236022
0.769155	0.637896	0.597437	0.236203
0.851597	0.626941	0.596730	0.235077
0.827846	0.626479	0.597956	0.236985
0.858064	0.624790	0.597208	0.235826
0.845636	0.623965	0.597688	0.236892
0.854587	0.623361	0.597334	0.236427
0.844343	0.623033	0.598292	0.238128
0.844706	0.622958	0.597611	0.236976
0.835660	0.623264	0.598284	0.238190
0.842651	0.622878	0.597499	0.236754
0.784448	1.027216	0.627777	0.292249
0.712375	0.924743	0.647017	0.287842
0.645655	0.863443	0.650946	0.288600
0.587462	0.832804	0.642811	0.285595
0.533957	0.819774	0.641668	0.284608
0.485007	0.812299	0.646508	0.285128
0.439440	0.808223	0.643932	0.283455
0.398196	0.806520	0.643376	0.282581
0.364817	0.805066	0.642099	0.281306
0.336181	0.806692	0.639810	0.279337
0.309576	0.805202	0.636907	0.276824
0.286293	0.805196	0.635500	0.275527
0.267198	0.802702	0.634033	0.273987
0.252126	0.799296	0.633453	0.273336
0.239262	0.794729	0.632847	0.272854
0.231154	0.791893	0.632581	0.272644
0.224494	0.787185	0.632534	0.272580
0.216646	0.784579	0.632626	0.272612
0.214361	0.779763	0.632644	0.272555
0.206842	0.773964	0.632682	0.272517
0.206140	0.769316	0.632631	0.272404
0.199048	0.764100	0.632612	0.272287
0.201417	0.760126	0.632682	0.272263
0.193815	0.754417	0.632478	0.272049
0.196008	0.750587	0.632078	0.271661
0.188864	0.744953	0.631933	0.271473
0.194564	0.742987	0.631902	0.271460
0.180743	0.740837	0.631960	0.271495
0.197019	0.740451	0.631377	0.270884
0.174076	0.738609	0.631571	0.271037
0.187615	0.728338	0.631404	0.270823
0.181892	0.724249	0.631153	0.270560
0.177473	0.721034	0.630876	0.270269
0.181002	0.718164	0.630479	0.269883
0.176015	0.713847	0.629752	0.268005
0.177632	0.711877	0.629397	0.267203
0.175969	0.708107	0.628282	0.265265
0.173638	0.705374	0.627937	0.264913
0.175884	0.702180	0.627599	0.264562
0.169141	0.699674	0.627424	0.264380
0.176680	0.698131	0.627037	0.264017
0.163179	0.699002	0.627119	0.264083
0.183613	0.699924	0.626088	0.263144
0.154269	0.704877	0.626572	0.263543
0.176870	0.691304	0.625767	0.262838
0.162855	0.686227	0.625649	0.262737
0.168594	0.682967	0.625372	0.262479
0.167523	0.680869	0.625047	0.262144
0.165248	0.678702	0.624392	0.261575
0.167525	0.676973	0.623501	0.260814
0.161503	0.675295	0.623406	0.260640
0.169055	0.674021	0.622297	0.259761
0.157182	0.673622	0.622495	0.259961
0.170231	0.673313	0.621394	0.258997
0.152482	0.673552	0.622046	0.259516
0.171243	0.673694	0.620300	0.258197
0.146814	0.676539	0.621458	0.259028
0.166557	0.669354	0.620013	0.257943
0.151191	0.666687	0.619986	0.257904
0.161374	0.664260	0.619262	0.257279
0.152908	0.662643	0.619147	0.257138
0.160068	0.660913	0.618232	0.256356
0.151340	0.660855	0.618326	0.256426
0.162352	0.660745	0.617075	0.255396
0.145041	0.662775	0.617887	0.256053
0.166843	0.664714	0.616019	0.254374
0.136623	0.674677	0.617532	0.255677
0.158485	0.659702	0.616710	0.254927
0.143858	0.657732	0.616755	0.254960
0.154654	0.655281	0.615616	0.253958
0.144176	0.654527	0.615728	0.254003
0.154713	0.653558	0.614874	0.253390
0.144078	0.652261	0.615214	0.253582
0.154869	0.652188	0.613872	0.252512
0.140918	0.652987	0.614793	0.253214
0.597374	1.117910	0.675817	0.212334
0.518659	1.026214	0.678292	0.214987
0.454017	0.965508	0.682254	0.217146
0.402502	0.930337	0.687907	0.219286
0.360812	0.911001	0.688666	0.219840
0.325875	0.893008	0.689033	0.220182
0.295128	0.877639	0.689109	0.220272
0.268724	0.862235	0.688533	0.219963
0.249358	0.851144	0.687190	0.219164
0.232617	0.839457	0.686017	0.218545
0.216735	0.829103	0.683668	0.217062
0.204872	0.820484	0.681871	0.216314
0.192881	0.812038	0.679900	0.215055
0.183727	0.804818	0.679434	0.214875
0.174025	0.798446	0.679167	0.214840
0.171062	0.794565	0.678470	0.214478
0.157113	0.789378	0.678318	0.214523
0.166484	0.790410	0.678199	0.214474
0.140358	0.794618	0.679205	0.215090
0.152122	0.774636	0.678935	0.214760
0.145194	0.768155	0.677742	0.213925
0.135648	0.764075	0.676667	0.213150
0.142375	0.755883	0.675986	0.212671
0.131448	0.749582	0.675902	0.212476
0.137162	0.741975	0.675953	0.212268
0.131519	0.733555	0.675814	0.211913
0.134121	0.729850	0.675398	0.211446
0.130805	0.723592	0.674567	0.210754
0.132468	0.718836	0.673894	0.210303
0.129880	0.714365	0.673495	0.210019
0.133070	0.710605	0.672941	0.209491
0.126222	0.707742	0.672840	0.209332
0.142155	0.708814	0.672032	0.208504
0.112200	0.732522	0.672950	0.209005
0.144433	0.708700	0.672294	0.208396
0.118586	0.702750	0.672464	0.208635
0.132753	0.692580	0.671973	0.208175
0.128260	0.689311	0.671811	0.208070
0.126084	0.686843	0.671825	0.208072
0.132066	0.684463	0.671232	0.207567
0.123599	0.682744	0.670988	0.207342
0.134548	0.681359	0.670221	0.206719
0.120896	0.680774	0.670634	0.206961
0.137780	0.680265	0.668051	0.205158
0.115508	0.685422	0.669578	0.206186
0.139579	0.679572	0.666959	0.204182
0.115247	0.680696	0.667667	0.204635
0.135668	0.672769	0.665853	0.203148
0.121083	0.669700	0.665552	0.202834
0.134069	0.666373	0.663502	0.201362
0.123722	0.664455	0.663888	0.201579
0.138477	0.664934	0.661932	0.200290
0.117524	0.672254	0.664208	0.201669
0.145290	0.674784	0.660867	0.199525
0.109235	0.691038	0.663552	0.201159
0.131144	0.660874	0.661733	0.199932
0.127328	0.656907	0.658901	0.197968
0.122415	0.657337	0.658281	0.197472
0.139613	0.657104	0.656094	0.195782
0.121953	0.661532	0.658167	0.197287
0.148260	0.669237	0.655297	0.195192
0.110328	0.694305	0.658360	0.197359
0.130172	0.654283	0.657515	0.196596
0.125467	0.651413	0.655950	0.195507
0.119507	0.653238	0.656309	0.195731
0.136037	0.652895	0.653663	0.194185
0.118578	0.655237	0.655866	0.195434
0.138570	0.655367	0.653469	0.194014
0.114831	0.660313	0.655600	0.195272
0.136320	0.654547	0.653324	0.193868
0.114289	0.656349	0.654843	0.194837
0.132660	0.650967	0.652886	0.193536
0.115161	0.652367	0.653972	0.194321
0.133620	0.649101	0.652107	0.192941
0.117462	0.650130	0.653621	0.194038
0.785103	1.117822	0.614830	0.273867
0.688919	0.999027	0.629898	0.296739
0.608756	0.926790	0.660746	0.315704
0.541193	0.886677	0.673294	0.326147
0.481355	0.862877	0.678836	0.330849
0.430959	0.850462	0.680522	0.332511
0.386257	0.840201	0.680280	0.332506
0.345248	0.829199	0.677661	0.330285
0.310955	0.821848	0.674516	0.328374
0.283028	0.812004	0.671424	0.326251
0.258327	0.803391	0.669682	0.324941
0.240946	0.795958	0.666978	0.322620
0.225264	0.789855	0.664285	0.321057
0.213663	0.784230	0.663069	0.319275
0.203737	0.779837	0.662199	0.318396
0.195036	0.773977	0.661918	0.318011
0.188008	0.767671	0.661874	0.317730
0.181050	0.762832	0.662267	0.317691
0.177566	0.757660	0.662213	0.317350
0.169324	0.751393	0.662331	0.317270
0.171628	0.746850	0.662043	0.316706
0.157942	0.743643	0.661261	0.315771
0.171257	0.741821	0.660342	0.314661
0.148284	0.741184	0.659911	0.314297
0.161288	0.729564	0.659544	0.313931
0.156903	0.723873	0.659222	0.313706
0.151332	0.721432	0.659124	0.313649
0.157032	0.717018	0.658909	0.313555
0.149121	0.713451	0.658848	0.313542
0.155347	0.709242	0.658276	0.313017
0.149213	0.705343	0.658360	0.313191
0.152929	0.703008	0.658143	0.312972
0.150267	0.699410	0.658060	0.312934
0.149521	0.696386	0.657764	0.312808
0.150390	0.692843	0.656876	0.311943
0.149142	0.691136	0.656549	0.311593
0.153107	0.688305	0.655873	0.310830
0.145645	0.685301	0.655801	0.310642
0.156553	0.683775	0.655262	0.309842
0.140924	0.684481	0.655419	0.310036
0.161435	0.684204	0.654714	0.309089
0.133609	0.689223	0.655283	0.309686
0.159233	0.678768	0.653861	0.308155
0.143455	0.673409	0.653607	0.307866
0.150852	0.670128	0.652645	0.306774
0.148047	0.667737	0.652142	0.306257
0.151300	0.666277	0.651326	0.305256
0.149238	0.664104	0.650746	0.304548
0.151078	0.662619	0.650314	0.304044
0.149397	0.661347	0.649665	0.303310
0.156394	0.659793	0.648313	0.301775
0.142012	0.663125	0.648444	0.301916
0.175682	0.677446	0.645164	0.298028
0.126394	0.721484	0.648751	0.301843
0.148444	0.657170	0.649421	0.302378
0.164670	0.675589	0.646406	0.298742
0.124315	0.692661	0.648048	0.300127
0.138575	0.656964	0.648619	0.300623
0.161837	0.672127	0.645591	0.298037
0.128620	0.673237	0.646871	0.299034
0.141799	0.652344	0.647089	0.299261
0.152411	0.657808	0.645296	0.298060
0.133073	0.657427	0.645471	0.298115
0.145671	0.649190	0.645317	0.297965
0.146577	0.648403	0.644228	0.297055
0.142101	0.647261	0.644139	0.297058
0.146629	0.645900	0.643693	0.296590
0.145319	0.645057	0.643325	0.296344
0.144552	0.644494	0.643238	0.296374
0.144832	0.644098	0.643089	0.296277
0.143435	0.643103	0.643080	0.296496
0.143288	0.642411	0.642828	0.296368
0.143511	0.641921	0.642593	0.296296
0.142770	0.641431	0.642525	0.296286
0.142879	0.641263	0.642113	0.295828
0.965762	1.044502	0.289509	0.046362
0.873079	0.924628	0.473584	0.067761
0.789873	0.848046	0.593857	0.089859
0.713117	0.808535	0.616124	0.098518
0.644616	0.783026	0.643218	0.105660
0.584302	0.772370	0.650681	0.108454
0.531759	0.763384	0.655238	0.110281
0.486849	0.761124	0.657944	0.111174
0.448776	0.762546	0.660121	0.112038
0.413737	0.761984	0.661309	0.112225
0.382742	0.765175	0.660993	0.112057
0.353720	0.767110	0.657227	0.110958
0.325979	0.769496	0.655266	0.110649
0.301218	0.771286	0.651613	0.109528
0.280589	0.772147	0.649153	0.108686
0.260834	0.773465	0.649597	0.108668
0.250587	0.774026	0.649867	0.108665
0.233204	0.772828	0.650610	0.108814
0.233328	0.772659	0.651349	0.109102
0.217007	0.768820	0.652104	0.109357
0.219979	0.767019	0.652344	0.109497
0.209479	0.764098	0.652440	0.109548
0.211678	0.759901	0.653531	0.109914
0.200497	0.757025	0.653677	0.109951
0.207290	0.755330	0.654020	0.110049
0.193155	0.753686	0.654410	0.110176
0.205209	0.750513	0.654202	0.110083
0.185939	0.747071	0.654354	0.110134
0.197724	0.740859	0.654347	0.110165
0.188216	0.736396	0.654393	0.110189
0.190257	0.731467	0.654118	0.110088
0.185644	0.727820	0.653232	0.109816
0.187028	0.724115	0.653059	0.109839
0.184304	0.720374	0.652848	0.109839
0.182669	0.717810	0.652776	0.109850
0.183950	0.713736	0.652534	0.109695
0.177830	0.710045	0.652846	0.109732
0.189188	0.708266	0.652196	0.109497
0.166033	0.715465	0.652244	0.109495
0.204512	0.722135	0.651472	0.109230
0.155756	0.737641	0.651527	0.109236
0.171968	0.696258	0.651581	0.109252
0.200565	0.716171	0.650980	0.109099
0.159111	0.707807	0.650706	0.108956
0.167407	0.692289	0.650725	0.108975
0.188238	0.694035	0.650133	0.108617
0.170537	0.684341	0.649728	0.108437
0.170524	0.680965	0.649429	0.108310
0.178391	0.678977	0.648281	0.107829
0.175773	0.675819	0.647552	0.107560
0.172922	0.673953	0.647031	0.107329
0.176411	0.670998	0.646688	0.107229
0.176861	0.669604	0.646052	0.107001
0.174408	0.668509	0.645767	0.106775
0.175396	0.666393	0.645622	0.106734
0.174189	0.665205	0.645538	0.106741
0.173912	0.664028	0.645452	0.106734
0.174751	0.662482	0.645301	0.106626
0.171881	0.661243	0.644987	0.106506
0.175494	0.660308	0.644214	0.106230
0.170744	0.659074	0.644210	0.106255
0.173935	0.657966	0.643902	0.106138
0.171485	0.656862	0.643435	0.105852
0.172263	0.656208	0.643313	0.105779
0.171558	0.655025	0.643289	0.105788
0.169435	0.653817	0.643221	0.105747
0.170688	0.652993	0.642992	0.105625
0.169680	0.652647	0.642847	0.105553
0.169919	0.651686	0.642775	0.105525
0.168755	0.650954	0.642700	0.105522
0.168651	0.649914	0.642025	0.105251
0.166149	0.649339	0.641967	0.105202
0.171861	0.649190	0.641480	0.104910
0.158711	0.650838	0.641893	0.105095
0.182576	0.658832	0.640548	0.104509
0.834602	1.190741	0.277812	0.124481
0.757005	1.057724	0.312163	0.131163
0.691168	0.964957	0.522069	0.208228
0.631773	0.913167	0.630840	0.295560
0.580817	0.881288	0.680671	0.324501
0.534985	0.866060	0.686423	0.327056
0.495525	0.858072	0.689200	0.328741
0.455527	0.855989	0.700489	0.333221
0.419273	0.851270	0.702194	0.333917
0.383601	0.848109	0.701689	0.333153
0.352152	0.848407	0.698576	0.329485
0.324180	0.846210	0.694195	0.325061
0.296449	0.844904	0.687544	0.319428
0.273196	0.840614	0.680272	0.313321
0.251581	0.835304	0.673796	0.307340
0.234383	0.827943	0.670861	0.304404
0.220628	0.821492	0.668385	0.301915
0.208328	0.815084	0.666755	0.301150
0.197627	0.807441	0.663940	0.299955
0.190183	0.800063	0.661947	0.299109
0.182969	0.794103	0.662475	0.298639
0.179467	0.788078	0.665138	0.298448
0.168299	0.784937	0.666186	0.298303
0.180550	0.786853	0.665269	0.297301
0.154147	0.782745	0.665038	0.297108
0.167305	0.768390	0.664576	0.296746
0.164572	0.760637	0.664162	0.296423
0.153878	0.756049	0.664299	0.296491
0.160289	0.751051	0.664369	0.296450
0.156462	0.746106	0.664322	0.296252
0.152654	0.740473	0.664229	0.296139
0.154923	0.735147	0.663968	0.295792
0.150525	0.732124	0.663562	0.295285
0.152512	0.726866	0.663158	0.294842
0.148954	0.721749	0.662564	0.294159
0.150964	0.718191	0.661738	0.293306
0.148152	0.713818	0.661410	0.292949
0.150118	0.709593	0.660972	0.292564
0.146261	0.707264	0.660399	0.291868
0.153168	0.704063	0.659318	0.290881
0.140535	0.702506	0.659040	0.290898
0.157886	0.701436	0.657009	0.289085
0.134211	0.703893	0.658046	0.290189
0.156455	0.696840	0.656694	0.288673
0.137877	0.691556	0.656853	0.288794
0.148417	0.688322	0.656210	0.288162
0.144330	0.685853	0.655770	0.287590
0.143751	0.682832	0.655477	0.287228
0.146137	0.681673	0.654717	0.286551
0.141602	0.679721	0.654476	0.286201
0.148047	0.678285	0.654000	0.285730
0.138974	0.676398	0.654067	0.285835
0.148412	0.675062	0.653475	0.284955
0.137709	0.673992	0.653618	0.285085
0.149484	0.672948	0.652809	0.284294
0.134533	0.672812	0.653312	0.284756
0.151861	0.673118	0.651367	0.282727
0.128128	0.675853	0.653056	0.284419
0.151689	0.671542	0.651349	0.282604
0.130083	0.670395	0.652098	0.283491
0.144270	0.665768	0.651166	0.282433
0.139243	0.663248	0.650554	0.281814
0.137071	0.661803	0.650431	0.281574
0.142810	0.661119	0.649503	0.280620
0.134808	0.660135	0.649886	0.281006
0.144381	0.660238	0.648859	0.279928
0.130957	0.659411	0.649345	0.280260
0.146036	0.659873	0.648392	0.279576
0.127934	0.659500	0.649007	0.280037
0.145538	0.658703	0.647679	0.278795
0.127051	0.658522	0.648715	0.279837
0.145009	0.657655	0.647575	0.278829
0.125993	0.657609	0.648237	0.279334
0.141849	0.655083	0.647305	0.278566
0.128825	0.653130	0.647718	0.278951
1.348839	0.917914	0.387878	0.149657
1.181665	0.817171	0.506730	0.215850
1.101658	0.760377	0.563143	0.230247
